index,country,person_name,unique_id,individual_id,company_id,gender,company_name,dual_listed,ticker,role_name,role_start_date,role_end_date,tenure_days,tenure_year,end_year,end_month,end_quarter,end_half,sector_bx,industry,appointment,revenue,market_cap,half_year,count
S&P/TSX Composite,Canada,Russell (Russ) K Girling,3.35189E+11,335188,551121,Male,TC ENERGY CORP (Transcanada Corp prior to 05/2019),No,TRP,President/CEO,01/07/2010,31/12/2020,3836,10.50958904,2020,12,4,H2,Utilities - Other,Industrial & Natural Resources,Internal,10588958174,41687957423,2020 H2,1
S&P/TSX Composite,Canada,Donald (Don) J Walker,32950919440,329509,19440,Male,MAGNA INTERNATIONAL INC,No,"MG, MG.A, MG.SVA",CEO,20/10/1994,31/12/2020,9569,26.21643836,2020,12,4,H2,Automobiles & Parts,Industrial & Natural Resources,Internal,36242000000,14407116088,2020 H2,1
S&P/TSX Composite,Canada,Patrick Lemaire,7.31375E+12,731375,1095558,Male,BORALEX INC,No,BLX,President/CEO,04/09/2006,01/12/2020,5202,14.25205479,2020,12,4,H2,Renewable Energy,Industrial & Natural Resources,External,617106403,3020513450,2020 H2,1
S&P/TSX Composite,Canada,Sean E Roosen,7.35232E+11,735231,867417,Male,OSISKO GOLD ROYALTIES LTD (Osisko Mining Corp prior to 06/2014),No,OR,Chairman/CEO,30/03/2006,25/11/2020,5354,14.66849315,2020,11,4,H2,Mining,Industrial & Natural Resources,Internal,177875039,3191052134,2020 H2,1
S&P/TSX Composite,Canada,Sachin G Shah,1.29619E+12,1296186,826161,Male,BROOKFIELD RENEWABLE PARTNERS LP (Brookfield Renewable Energy Partners LP prior to 05/2016),No,BEP.UN,CEO/Managing Partner,06/08/2015,05/10/2020,1887,5.169863014,2020,10,4,H2,Renewable Energy,Industrial & Natural Resources,Internal,4711000000,8704090682,2020 H2,1
S&P/TSX Composite,Canada,Marcel Kessler,1.12757E+12,1127565,585493,Male,PASON SYSTEMS INC (Pason Systems Corp prior to 12/1997),No,PSI,President/CEO,07/11/2011,01/10/2020,3251,8.906849315,2020,10,4,H2,Oil & Gas,Industrial & Natural Resources,External,163486173,711704948,2020 H2,1
S&P/TSX Composite,Canada,Robert (Bob) G Courteau,1.09746E+13,1097457,1561054,Male,ALTUS GROUP LTD (Altus Group Income Fund prior to 01/2011),No,AIF,CEO,29/09/2012,30/09/2020,2923,8.008219178,2020,9,3,H2,Business Services,Technology,External,494673697,1395374128,2020 H2,1
S&P/TSX Composite,Canada,Paul Benson,1.05166E+11,1051664,28009,Male,SSR MINING INC (Silver Standard Resources Inc prior to 08/2017),No,SSRM,President/CEO,01/08/2015,16/09/2020,1873,5.131506849,2020,9,3,H2,Mining,Industrial & Natural Resources,External,1148033000,3542923690,2020 H2,1
S&P/TSX Composite,Canada,Jeffrey (Jeff) R Carney,5.45295E+11,545294,601656,Male,IGM FINANCIAL INC (Investors Group Inc prior to 05/2004),No,IGM,President/CEO,06/05/2013,14/09/2020,2688,7.364383562,2020,9,3,H2,Speciality & Other Finance,Financial Services,External,2478205568,6963254034,2020 H2,1
S&P/TSX Composite,Canada,Thomas (Tom) J Mullane,7.90092E+12,790092,1732691,Male,FREEHOLD ROYALTIES LTD (Freehold Royalty Trust prior to 01/2011),No,FRU,President/CEO,17/05/2013,08/09/2020,2671,7.317808219,2020,9,3,H2,Oil & Gas,Industrial & Natural Resources,Internal,290113826,1607292418,2020 H2,1
S&P/TSX Composite,Canada,Ian Edward Robertson,1.05374E+11,1053739,15293,Male,ALGONQUIN POWER & UTILITIES CORP,No,"AQN, AQN.PR.A, AQN.PR.D",CEO,21/12/2009,17/07/2020,3861,10.57808219,2020,7,3,H2,Renewable Energy,Industrial & Natural Resources,Internal,2285479000,6077183732,2020 H2,1
S&P/TSX Composite,Canada,Francois Desjardins,6.42671E+11,642670,591562,Male,LAURENTIAN BANK OF CANADA,No,LB,President/CEO,01/11/2015,30/06/2020,1703,4.665753425,2020,6,2,H1,Banks,Financial Services,Internal,759735825,1002858173,2020 H1,1
S&P/TSX Composite,Canada,Adam I Lundin,1.6439E+13,1643897,2515927,Male,FILO MINING CORP,No,FIL,CEO,11/09/2017,19/06/2020,1012,2.77260274,2020,6,2,H1,Mining,Industrial & Natural Resources,External,20766692872,1998186200,2020 H1,1
S&P/TSX Composite,Canada,Frederick (Fred) M Stanford,1.24991E+12,1249912,918093,Male,TOREX GOLD RESOURCES INC,No,TXG,President/CEO,16/11/2009,17/06/2020,3866,10.59178082,2020,6,2,H1,Mining,Industrial & Natural Resources,External,855800000,1551753378,2020 H1,1
S&P/TSX Composite,Canada,Lois Cormack,1.37963E+13,1379625,1708504,Female,SIENNA SENIOR LIVING INC (Leisureworld Senior Care Corp prior to 05/2015),No,SIA,President/CEO,22/04/2013,12/06/2020,2608,7.145205479,2020,6,2,H1,Health,Healthcare,External,530438385,579739771,2020 H1,1
S&P/TSX Composite,Canada,Anthony (Tony) W Marino,1.20319E+12,1203188,731312,Male,VERMILION ENERGY INC (Vermilion Energy Trust prior to 09/2010),No,VET,President/CEO,01/03/2016,25/05/2020,1546,4.235616438,2020,5,2,H1,Oil & Gas,Industrial & Natural Resources,Internal,1645066276,1943920790,2020 H1,1
S&P/TSX Composite,Canada,Richard (Rick) Allan Howes,1.20735E+12,1207347,486408,Male,DUNDEE PRECIOUS METALS INC,No,DPM,President/CEO,01/04/2013,07/05/2020,2593,7.104109589,2020,5,2,H1,Mining,Industrial & Natural Resources,Internal,641443000,1483536423,2020 H1,1
S&P/TSX Composite,Canada,David E Harquail,5.13511E+11,51351,1017155,Male,FRANCO NEVADA CORP,No,FNV,CEO,20/12/2007,06/05/2020,4521,12.38630137,2020,5,2,H1,Mining,Industrial & Natural Resources,Internal,1300000000,30444391086,2020 H1,1
S&P/TSX Composite,Canada,Andrew Clark,1.70696E+13,1706959,1985740,Male,PARK LAWN CORP (PLC),No,PLC,CEO,30/07/2013,31/03/2020,2436,6.673972603,2020,3,1,H1,Consumer Services,Consumer,Internal,292301939,619467785,2020 H1,1
S&P/TSX Composite,Canada,Michael (Mick) Francis Wilkes,4.42347E+12,442347,1014985,Male,OCEANAGOLD CORP,No,OGC,President/CEO/MD,17/01/2011,18/03/2020,3348,9.17260274,2020,3,1,H1,Mining,Industrial & Natural Resources,External,744700000,1769452842,2020 H1,1
S&P/TSX Composite,Canada,James (Jim) Clifton Smith,33799930658,337999,30658,Male,THOMSON REUTERS CORP (Thomson Corp prior to 04/2008),No,TRI,President/CEO,01/01/2012,15/03/2020,2996,8.208219178,2020,3,1,H1,Media & Entertainment,Consumer,Internal,6627000000,59315882104,2020 H1,1
S&P/TSX Composite,Canada,W Brent Binions,1.2027E+12,1202702,749540,Male,CHARTWELL RETIREMENT RESIDENCES (Chartwell Seniors Housing Real Estate Investment Trust prior to 01/2013),No,CSH.UN,President/CEO,01/05/2009,15/03/2020,3971,10.87945205,2020,3,1,H1,Real Estate,Financial Services,Internal,522615306,1558676702,2020 H1,1
S&P/TSX Composite,Canada,Stephen Gerald Wetmore,3307355641,330735,5641,Male,CANADIAN TIRE CORP LTD,No,"CTC, CTC.A, CTR, CTR.NV",President/CEO,01/01/2009,12/03/2020,4088,11.2,2020,3,1,H1,General Retailers,Consumer,Internal,12886857807,7824520109,2020 H1,1
S&P/TSX Composite,Canada,Alain M Bellemare,6557484773,655748,4773,Male,BOMBARDIER INC,No,"BBD.A, BBD.B",President/CEO,13/02/2015,11/03/2020,1853,5.076712329,2020,3,1,H1,Engineering & Machinery,Industrial & Natural Resources,External,6085000000,4094636398,2020 H1,1
S&P/TSX Composite,Canada,Stephen (Steve) John Moran,1.46909E+13,1469094,1002897,Male,HEADWATER EXPLORATION INC (Corridor Resources Inc prior to 03/2020),No,HWX,President/CEO,29/09/2014,04/03/2020,1983,5.432876712,2020,3,1,H1,Oil & Gas,Industrial & Natural Resources,External,151031274,999067306,2020 H1,1
S&P/TSX Composite,Canada,Stephen (Steve) Joseph Letwin,37650515361,376505,15361,Male,IAMGOLD CORP,No,IMG,CEO,01/11/2010,01/03/2020,3408,9.336986301,2020,3,1,H1,Mining,Industrial & Natural Resources,External,958800000,1576193887,2020 H1,1
S&P/TSX Composite,Canada,David Cheney,2.00797E+13,2007971,2723443,Male,STELCO HOLDINGS INC,No,STLC,CEO,20/02/2019,21/02/2020,366,1.002739726,2020,2,1,H1,Steel & Other Metals,Industrial & Natural Resources,Internal,3261244083,1874590283,2020 H1,1
S&P/TSX Composite,Canada,Myron M Stadnyk,7.30634E+12,730634,1680404,Male,ARC RESOURCES LTD,No,ARX,President/CEO,01/01/2013,20/02/2020,2606,7.139726027,2020,2,1,H1,Oil & Gas,Industrial & Natural Resources,Internal,4042582164,7897062791,2020 H1,1
S&P/TSX Composite,Canada,Paul Guy Desmarais Jr,723024851,7230,24851,Male,POWER CORPORATION OF CANADA,No,POW,Chairman/Co-CEO,10/05/1996,13/02/2020,8679,23.77808219,2020,2,1,H1,Speciality & Other Finance,Financial Services,Internal,55021925715,16454066061,2020 H1,1
S&P/TSX Composite,Canada,Louis (Lou) V Eccleston,1.11716E+12,1117160,605292,Male,TMX GROUP LTD (TMX Group Inc prior to 09/2012),No,X,CEO,03/11/2014,10/01/2020,1894,5.189041096,2020,1,1,H1,Speciality & Other Finance,Financial Services,External,775722064,5999766292,2020 H1,1
S&P/TSX Composite,Canada,George Alexander Cope,3368413782,336841,3782,Male,BCE INC (Formerly known as Bell Canada Enterprises Inc),No,BCE,President/CEO,11/07/2008,05/01/2020,4195,11.49315068,2020,1,1,H1,Telecommunication Services,Technology,Internal,18547880796,43724236610,2020 H1,1
S&P/TSX Composite,Canada,Brock Bulbuck,1.45332E+13,1453315,1907223,Male,BOYD GROUP SERVICES INC (Boyd Group Income Fund prior to 01/2020),No,BYD,CEO,07/01/2010,02/01/2020,3647,9.991780822,2020,1,1,H1,Consumer Services,Consumer,Internal,1872670000,3887737422,2020 H1,1
S&P/TSX Composite,Canada,Richard (Rich) Michael Kruger,60360315708,603603,15708,Male,IMPERIAL OIL LTD,No,IMO,Chairman/CEO,01/03/2013,31/12/2019,2496,6.838356164,2019,12,4,H2,Oil & Gas,Industrial & Natural Resources,External,29733244025,27622205461,2019 H2,1
S&P/TSX Composite,Canada,Duncan K Davies,1.04673E+12,1046729,244987,Male,INTERFOR CORP (International Forest Products Ltd prior to 05/2014),No,IFP,President/CEO,02/01/2000,31/12/2019,7303,20.00821918,2019,12,4,H2,Forestry & Paper,Industrial & Natural Resources,Internal,3383784117,801472702,2019 H2,1
S&P/TSX Composite,Canada,Mark Anthony Zekulin,1.88721E+13,1887210,1684784,Male,CANOPY GROWTH CORP (Tweed Marijuana Inc prior to 09/2015),No,WEED,CEO,27/06/2018,20/12/2019,541,1.482191781,2019,12,4,H2,Pharmaceuticals and Biotechnology,Healthcare,Internal,465625685,616267702,2019 H2,1
S&P/TSX Composite,Canada,Kenneth (Ken) M Tompson,2.40354E+13,2403544,1090417,Male,SPARTAN DELTA CORP (Return Energy Inc prior to 06/2020),No,SDE,President/CEO,01/10/2016,19/12/2019,1174,3.216438356,2019,12,4,H2,Mining,Industrial & Natural Resources,Internal,481033106,1892073244,2019 H2,1
S&P/TSX Composite,Canada,Brian McManus,7.31437E+11,731436,836485,Male,STELLA JONES INC,No,SJ,President/CEO,07/05/2003,11/10/2019,6001,16.44109589,2019,10,4,H2,Forestry & Paper,Industrial & Natural Resources,Internal,2175217373,2359436907,2019 H2,1
S&P/TSX Composite,Canada,Ravichandra (Ravi) K Saligram,44764726312,447647,26312,Male,RITCHIE BROS AUCTIONEERS INC,No,RBA,CEO,07/07/2014,01/10/2019,1912,5.238356164,2019,10,4,H2,Consumer Services,Consumer,External,1416971000,10512106670,2019 H2,1
S&P/TSX Composite,Canada,Peter William Anderson,7.30467E+12,730467,1321845,Male,CI FINANCIAL CORP,No,CIX,CEO,01/06/2016,01/09/2019,1187,3.252054795,2019,9,3,H2,Speciality & Other Finance,Financial Services,Internal,2157038093,1643158549,2019 H2,1
S&P/TSX Composite,Canada,Alan T Hair,6.45229E+11,645228,741619,Male,HUDBAY MINERALS INC,No,HBM,President/CEO,01/01/2016,10/07/2019,1286,3.523287671,2019,7,3,H2,Mining,Industrial & Natural Resources,Internal,1501998000,1318871777,2019 H2,1
S&P/TSX Composite,Canada,Bruce A Linton,1.52193E+13,1521930,1684784,Male,CANOPY GROWTH CORP (Tweed Marijuana Inc prior to 09/2015),No,WEED,Chairman/Co-CEO,01/09/2014,03/07/2019,1766,4.838356164,2019,7,3,H2,Pharmaceuticals and Biotechnology,Healthcare,Internal,465625685,619430406,2019 H2,1
S&P/TSX Composite,Canada,Edward (Ted) R Seraphim,6.45626E+11,645625,604818,Male,WEST FRASER TIMBER CO LTD,No,"WFG, WFT",CEO,01/03/2013,30/06/2019,2312,6.334246575,2019,6,2,H1,Forestry & Paper,Industrial & Natural Resources,Internal,8319613212,5946127966,2019 H1,1
S&P/TSX Composite,Canada,Lars-Eric Johansson,3.43033E+12,343033,1897210,Male,IVANHOE MINES LTD (Ivanplats Ltd prior to 08/2013),No,IVN,CEO,17/10/2012,30/06/2019,2447,6.704109589,2019,6,2,H1,Mining,Industrial & Natural Resources,External,20766692872,10640227978,2019 H1,1
S&P/TSX Composite,Canada,Neil Alexander Bruce,60208839205,602088,39205,Male,SNC-LAVALIN GROUP INC,No,SNC,President/CEO,05/10/2015,11/06/2019,1345,3.684931507,2019,6,2,H1,Construction & Building Materials,Industrial & Natural Resources,Internal,5830572878,4160711325,2019 H1,1
S&P/TSX Composite,Canada,William (Tom) Thomas Hodgson,2.72878E+12,272878,1686804,Male,LITHIUM AMERICAS CORP (Western Lithium USA Corp prior to 03/2016),No,LAC,CEO,16/11/2015,15/05/2019,1276,3.495890411,2019,5,2,H1,Mining,Industrial & Natural Resources,Internal,20766692872,2993783015,2019 H1,1
S&P/TSX Composite,Canada,Steven (Steve) W Williams,33581629542,335816,29542,Male,SUNCOR ENERGY INC (Formerly known as SUNCOR INC),No,SU,CEO,01/05/2012,02/05/2019,2557,7.005479452,2019,5,2,H1,Oil & Gas,Industrial & Natural Resources,Internal,43158325451,38745566781,2019 H1,1
S&P/TSX Composite,Canada,Stephen (Steve) E Johnson,1.20245E+13,1202445,1984815,Male,CHOICE PROPERTIES REAL ESTATE INVESTMENT TRUST,No,CHP.UN,President/CEO,04/05/2018,01/05/2019,362,0.991780822,2019,5,2,H1,Real Estate,Financial Services,External,1022210578,3489057782,2019 H1,1
S&P/TSX Composite,Canada,William H McNeil,1.67768E+13,1677677,1696104,Male,LABRADOR IRON ORE ROYALTY CORP,No,LIF,President/CEO,01/09/2016,07/03/2019,917,2.512328767,2019,3,1,H1,Steel & Other Metals,Industrial & Natural Resources,Internal,171889969,1344192042,2019 H1,1
S&P/TSX Composite,Canada,Daniel S Schwartz,1.12454E+13,1124539,1827056,Male,RESTAURANT BRANDS INTERNATIONAL INC (Burger King Worldwide Inc prior to 12/2014),No,QSR,CEO,07/06/2013,23/01/2019,2056,5.632876712,2019,1,1,H1,Leisure & Hotels,Consumer,Internal,5739000000,22037231252,2019 H1,1
S&P/TSX Composite,Canada,David Ingram,1.46142E+12,1461416,645005,Male,GOEASY LTD (easyhome Ltd prior to 09/2015),No,GSY,CEO,24/05/2001,01/01/2019,6431,17.61917808,2019,1,1,H1,Consumer Services,Consumer,Internal,653927293,1078619412,2019 H1,1
S&P/TSX Composite,Canada,David Ehrlich,1.30632E+12,1306315,605267,Male,CANADIAN APARTMENT PROPERTIES REAL ESTATE INVESTMENT TRUST (CAPREIT),No,CAR.UN,CEO,01/11/2017,31/12/2018,425,1.164383562,2018,12,4,H2,Real Estate,Financial Services,Internal,738100296,6021967442,2018 H2,1
S&P/TSX Composite,Canada,Jeremy (Jerry) Stephen Fowden,262158032,26215,8032,Male,PRIMO WATER CORP (Cott Corp prior to 03/2020),No,PRMW,CEO,18/02/2009,29/12/2018,3601,9.865753425,2018,12,4,H2,Beverages,Consumer,Internal,2215100000,2225018152,2018 H2,1
S&P/TSX Composite,Canada,Richard A Graham,2.24067E+13,2240666,2813010,Male,CONVERGE TECHNOLOGY SOLUTIONS CORP (Norwick Capital Corp prior to 11/2018),No,CTS,President/CEO/Corporate Secretary,02/05/2018,07/11/2018,189,0.517808219,2018,11,4,H2,Software & Computer Services,Technology,External,1208504104,495817428,2018 H2,1
S&P/TSX Composite,Canada,Stanley Ma,1.1115E+13,1111499,1691815,Male,MTY FOOD GROUP INC,No,MTY,Chairman/President/CEO,01/05/2004,02/11/2018,5298,14.51506849,2018,11,4,H2,Leisure & Hotels,Consumer,Internal,533919121,1042291010,2018 H2,1
S&P/TSX Composite,Canada,Gregory (Greg) E Morrison,5.33091E+12,533091,2672228,Male,TRISURA GROUP LTD,No,TSU,President/CEO,22/06/2017,19/10/2018,484,1.326027397,2018,10,4,H2,Insurance,Financial Services,External,388350374,1005238653,2018 H2,1
S&P/TSX Composite,Canada,Paul K Conibear,6.25193E+11,625192,601012,Male,LUNDIN MINING CORP (South Atlantic Ventures Ltd prior to 08/2004),No,LUN,President/CEO,31/10/2011,30/09/2018,2526,6.920547945,2018,9,3,H2,Mining,Industrial & Natural Resources,Internal,2224999281,5981476067,2018 H2,1
S&P/TSX Composite,Canada,Henry Lees-Buckley,1.44962E+13,1449617,1100760,Male,UNI-SELECT INC,No,UNS,President/CEO,01/08/2015,18/09/2018,1144,3.134246575,2018,9,3,H2,Automobiles & Parts,Industrial & Natural Resources,Internal,1731420000,1512569274,2018 H2,1
S&P/TSX Composite,Canada,Yvon Charest,6.24493E+11,624492,591805,Male,IA FINANCIAL CORPORATION INC (Industrial Alliance Insurance and Financial Services Inc prior to 01/2019),No,IAG,President/CEO,15/02/2000,01/09/2018,6773,18.55616438,2018,9,3,H2,Insurance,Financial Services,External,12249242271,6794368912,2018 H2,1
S&P/TSX Composite,Canada,Louis V Audet,6429567245,642956,7245,Male,COGECO COMMUNICATIONS INC (Cogeco Cable Inc prior to 01/2016),No,CCA,President/CEO,01/01/1993,01/09/2018,9374,25.68219178,2018,9,3,H2,Telecommunication Services,Technology,Internal,2207934401,1339253995,2018 H2,1
S&P/TSX Composite,Canada,John W Brace,1.24869E+12,1248689,786751,Male,NORTHLAND POWER INC (Northland Power Income Fund prior to 01/2011),No,NPI,CEO,01/01/2011,04/08/2018,2772,7.594520548,2018,8,3,H2,Renewable Energy,Industrial & Natural Resources,Internal,1807630881,5843742944,2018 H2,1
S&P/TSX Composite,Canada,Michael (Mike) Peter Forsayeth,1.12165E+12,1121651,535410,Male,GRANITE REAL ESTATE INVESTMENT TRUST (Granite Real Estate Inc prior to 01/2013),No,GRT.UN,CEO,31/03/2016,01/08/2018,853,2.336986301,2018,8,3,H2,Real Estate,Financial Services,Internal,311244339,3855741971,2018 H2,1
S&P/TSX Composite,Canada,David M Harris,1.20173E+12,1201729,734725,Male,ALTAGAS LTD (AltaGas Income Trust prior to 06/2010),No,ALA,President/CEO,16/04/2016,24/07/2018,829,2.271232877,2018,7,3,H2,Oil & Gas,Industrial & Natural Resources,Internal,8363117560,4990905319,2018 H2,1
S&P/TSX Composite,Canada,Mayo M Schmidt,1.01684E+13,1016835,2506815,Male,HYDRO ONE LTD,No,H,President/CEO,05/11/2015,11/07/2018,979,2.682191781,2018,7,3,H2,Electricity,Industrial & Natural Resources,External,5714889281,17555169807,2018 H2,1
S&P/TSX Composite,Canada,John Huw Thomas,3.47057E+11,347056,807757,Male,SMARTCENTRES REAL ESTATE INVESTMENT TRUST (Smart Real Estate Investment Trust prior to 10/2017),No,SRU.UN,CEO,29/07/2013,01/07/2018,1798,4.926027397,2018,7,3,H2,Real Estate,Financial Services,Internal,593926528,2722800388,2018 H2,1
S&P/TSX Composite,Canada,William (Bill) J McCaffrey,1.06043E+13,1060428,1663035,Male,MEG ENERGY CORP,No,MEG,President/CEO,29/07/2010,31/05/2018,2863,7.843835616,2018,5,2,H1,Oil & Gas,Industrial & Natural Resources,Internal,4516096860,4501768158,2018 H1,1
S&P/TSX Composite,Canada,Scott Saxberg,1.20246E+13,1202458,1013070,Male,CRESCENT POINT ENERGY CORP (Formerly known as Crescent Point Energy Trust),No,CPG,President/CEO,10/11/2004,29/05/2018,4948,13.55616438,2018,5,2,H1,Oil & Gas,Industrial & Natural Resources,Internal,2536303457,3689116043,2018 H1,1
S&P/TSX Composite,Canada,John Rennie Morrison,1.24898E+13,1248979,1984815,Male,CHOICE PROPERTIES REAL ESTATE INVESTMENT TRUST,No,CHP.UN,President/CEO,05/07/2013,04/05/2018,1764,4.832876712,2018,5,2,H1,Real Estate,Financial Services,External,1022210578,3489057782,2018 H1,1
S&P/TSX Composite,Canada,Brian R Hedges,64808426720,648084,26720,Male,RUSSEL METALS INC,No,RUS,CEO,12/05/2009,02/05/2018,3277,8.978082192,2018,5,2,H1,Steel & Other Metals,Industrial & Natural Resources,Internal,3328873569,1609272528,2018 H1,1
S&P/TSX Composite,Canada,Christopher (Chris) G Huskilson,6.43485E+11,643485,269582,Male,EMERA INC (NS Power Holdings Inc prior to 07/2000),No,EMA,President/CEO,01/11/2004,29/03/2018,4896,13.41369863,2018,3,1,H1,Electricity,Industrial & Natural Resources,Internal,4560046603,11812601190,2018 H1,1
S&P/TSX Composite,Canada,Luc Jobin,5160356129,516035,6129,Male,CANADIAN NATIONAL RAILWAY CO,No,CNR,President/CEO,01/07/2016,05/03/2018,612,1.676712329,2018,3,1,H1,Transport,Industrial & Natural Resources,Internal,11451135242,78676950769,2018 H1,1
S&P/TSX Composite,Canada,Bradley (Brad) D Nullmeyer,1.20732E+13,1207315,1746050,Male,ELEMENT FLEET MANAGEMENT CORP (Element Financial Corp prior to 10/2016),No,"EFN, EFN.PR.A, EFN.PR.C",CEO,03/10/2016,05/02/2018,490,1.342465753,2018,2,1,H1,Speciality & Other Finance,Financial Services,Internal,922838739,5426918200,2018 H1,1
S&P/TSX Composite,Canada,Stephen (Steve) P Antony,1.47793E+12,1477925,911944,Male,ENERGY FUELS INC (Volcanic Metals Exploration Inc prior to 06/2006),No,EFR,CEO,01/04/2010,31/01/2018,2862,7.84109589,2018,1,1,H1,Mining,Industrial & Natural Resources,Internal,3184000,887541107,2018 H1,1
STI,Singapore,Weng Sun Wong,7.91926E+12,791926,1145214,Male,SEATRIUM LTD (Sembcorp Marine Ltd prior to 04/2023),No,S51,President/CEO,01/05/2009,28/02/2023,5051,13.83835616,2023,2,1,H1,Engineering & Machinery,Industrial & Natural Resources,Internal,1452113889,6315358031,2023 H1,1
STI,Singapore,Choon (Gerald) Miao Yong,1.39431E+13,1394311,3454021,Male,CAPITALAND INVESTMENT LTD (CLI),No,9CI,International CEO,20/09/2021,01/04/2022,193,0.528767123,2022,4,2,H1,Real Estate,Financial Services,Internal,12621689886,,2022 H1,1
STI,Singapore,Ngit Liong Wong,3.31207E+11,331206,592440,Male,VENTURE CORPORATION LTD,No,V03,Chairman/CEO,04/02/2004,01/01/2022,6541,17.92054795,2022,1,1,H1,Business Services,Technology,External,3645569761,12000,2022 H1,1
STI,Singapore,Alexander (Alex) Charles Hungate,4.85724E+11,485723,931416,Male,SATS LTD (Singapore Airport Terminal Services Ltd prior to 08/2010),No,S58,President/CEO,01/01/2014,15/12/2021,2905,7.95890411,2021,12,4,H2,Business Services,Technology,Internal,2077111379,11345,2021 H2,1
